SID,Collection_Date,Taxon_name,RelAbund
16707,2015/06/24,Anguilla rostrata,24
16707,2015/06/24,Etheostoma olmstedi,12
16707,2015/06/24,Lepomis auritus,26
16708,1991/06/19,Salvelinus fontinalis,77
16709,1988/10/06,Salmo trutta,7
16709,1988/10/06,Salvelinus fontinalis,14
16710,1992/07/29,Ameiurus nebulosus,0.6896551724138
16710,1992/07/29,Salmo trutta,20.6896551724138
16710,1992/07/29,Salvelinus fontinalis,12.4137931034483
16711,2011/06/06,Ameiurus nebulosus,1
16712,1994/07/20,Salvelinus fontinalis,120
16713,1989/06/19,Anguilla rostrata,0.6666666666667
16713,1989/06/19,Lepomis macrochirus,0.6666666666667
16713,1989/06/19,Salvelinus fontinalis,26.6666666666667
16714,1992/07/13,Ameiurus nebulosus,0.9433962264151
16714,1992/07/13,Lepomis macrochirus,0.9433962264151
16714,1992/07/13,Salvelinus fontinalis,16.9811320754717
16715,1992/06/17,Luxilus cornutus,8.8
16716,1993/06/23,Anguilla rostrata,37
16716,1993/06/23,Luxilus cornutus,2
16717,1993/06/29,Anguilla rostrata,46.6666666666667
16717,1993/06/29,Etheostoma olmstedi,33.3333333333333
16717,1993/06/29,Salmo trutta,6.6666666666667
16717,1993/06/29,Salvelinus fontinalis,87.3333333333333
16718,1991/07/18,Anguilla rostrata,2.4242424242424
16718,1991/07/18,Lepomis macrochirus,0.6060606060606
16718,1991/07/18,Salmo trutta,63.030303030303
16718,1991/07/18,Salvelinus fontinalis,1.2121212121212
16718,2006/07/10,Salmo trutta,63.030303030303
16718,2006/07/10,Salvelinus fontinalis,0.6060606060606
16718,2012/06/20,Anguilla rostrata,0.6060606060606
16718,2012/06/20,Salmo trutta,73.9393939393939
16718,2012/06/20,Salvelinus fontinalis,1.8181818181818
16718,2013/07/01,Anguilla rostrata,1.2121212121212
16718,2013/07/01,Salmo trutta,82.4242424242424
16718,2013/07/01,Salvelinus fontinalis,1.8181818181818
16720,1990/07/30,Ameiurus nebulosus,25.3333333333333
16720,1990/07/30,Anguilla rostrata,2
16720,1990/07/30,Lepomis macrochirus,48.6666666666667
16723,1993/08/26,Salmo trutta,8.3333333333333
16724,1991/07/09,Anguilla rostrata,2
16724,1991/07/09,Etheostoma olmstedi,13.3333333333333
16724,1991/07/09,Lepomis auritus,3.3333333333333
16724,1991/07/09,Lepomis macrochirus,8.6666666666667
16724,1991/07/09,Semotilus corporalis,1.3333333333333
16725,1991/06/26,Salvelinus fontinalis,8.8888888888889
16726,1992/07/21,Ameiurus nebulosus,8
16726,1992/07/21,Salvelinus fontinalis,7
16727,2015/06/11,Lepomis macrochirus,1.3245033112583
16728,1989/06/22,Anguilla rostrata,13
16728,1989/06/22,Salmo trutta,19
16728,1989/06/22,Salvelinus fontinalis,9
16728,2010/06/10,Anguilla rostrata,2.4096385542169
16728,2012/07/03,Anguilla rostrata,8.0357142857143
16728,2012/07/03,Lepomis macrochirus,10.7142857142857
16728,2012/07/03,Salmo trutta,57.1428571428571
16729,1990/07/17,Anguilla rostrata,4
16729,2015/07/21,Anguilla rostrata,3.3898305084746
16730,1988/08/25,Ameiurus nebulosus,26
16730,1988/08/25,Salvelinus fontinalis,3
16730,2013/06/21,Salvelinus fontinalis,40
16731,1990/06/20,Anguilla rostrata,15
16731,1990/06/20,Etheostoma olmstedi,3
16731,1990/06/20,Salvelinus fontinalis,195
16731,2012/06/25,Anguilla rostrata,7.0866141732284
16731,2012/06/25,Exoglossum maxillingua,0.7874015748032
16731,2012/06/25,Salvelinus fontinalis,27.5590551181102
16732,1992/06/16,Salvelinus fontinalis,163.636363636364
16733,1994/06/20,Salmo trutta,2
16734,1993/06/28,Ameiurus nebulosus,1
16734,1993/06/28,Anguilla rostrata,6
16734,1993/06/28,Etheostoma olmstedi,16
16734,1993/06/28,Salvelinus fontinalis,2
16734,2014/08/08,Anguilla rostrata,6.1224489795918
16734,2014/08/08,Etheostoma olmstedi,38.7755102040816
16735,1994/08/04,Salvelinus fontinalis,10
16736,1991/08/15,Ameiurus nebulosus,1
16736,1991/08/15,Etheostoma olmstedi,14
16736,1991/08/15,Lepomis macrochirus,5
16736,1991/08/15,Luxilus cornutus,49
16736,1991/08/15,Salmo trutta,5
16736,1991/08/15,Semotilus corporalis,78
16737,1993/06/14,Anguilla rostrata,1
16737,2011/08/25,Anguilla rostrata,6
16738,1993/06/29,Etheostoma olmstedi,2.0833333333333
16738,2014/08/04,Etheostoma olmstedi,3.3898305084746
16739,1992/08/03,Ameiurus nebulosus,1.8181818181818
16739,1992/08/03,Etheostoma olmstedi,0.9090909090909
16739,1992/08/03,Lepomis macrochirus,56.3636363636364
16739,1992/08/03,Luxilus cornutus,0.9090909090909
16739,1992/08/03,Salvelinus fontinalis,118.181818181818
16740,1990/06/21,Anguilla rostrata,1
16741,1991/07/02,Lepomis macrochirus,5
16741,1991/07/02,Salvelinus fontinalis,42
16742,1992/09/30,Anguilla rostrata,3
16742,1992/09/30,Etheostoma olmstedi,12.5
16742,1992/09/30,Lepomis macrochirus,0.5
16742,1992/09/30,Luxilus cornutus,69.5
16742,1992/09/30,Salmo trutta,1.5
16742,1992/09/30,Salvelinus fontinalis,1
16742,1992/09/30,Semotilus corporalis,60.5
16744,1990/07/18,Anguilla rostrata,20
16745,1992/07/02,Ambloplites rupestris,14.5
16745,1992/07/02,Etheostoma olmstedi,3.5
16745,1992/07/02,Luxilus cornutus,5.5
16745,1992/07/02,Micropterus dolomieu,1.5
16745,1992/07/02,Semotilus corporalis,11.5
16746,1992/07/02,Ambloplites rupestris,1.3333333333333
16746,1992/07/02,Etheostoma olmstedi,2
16746,1992/07/02,Luxilus cornutus,2
16746,1992/07/02,Salmo trutta,2.6666666666667
16746,1992/07/02,Salvelinus fontinalis,9.3333333333333
16747,1992/08/12,Cottus cognatus,1.3333333333333
16747,1992/08/12,Luxilus cornutus,48
16747,1992/08/12,Salvelinus fontinalis,46.6666666666667
16747,2011/07/21,Luxilus cornutus,89.84375
16747,2011/07/21,Salvelinus fontinalis,4.6875
16748,1991/07/09,Etheostoma olmstedi,10
16748,1991/07/09,Luxilus cornutus,16
16748,1991/07/09,Salmo trutta,11.3333333333333
16748,1991/07/09,Salvelinus fontinalis,6
16748,2011/06/08,Ameiurus nebulosus,6.4
16748,2011/06/08,Etheostoma olmstedi,39.2
16748,2011/06/08,Lepomis macrochirus,3.2
16748,2011/06/08,Luxilus cornutus,58.4
16748,2011/06/08,Salmo trutta,0.8
16748,2011/06/08,Salvelinus fontinalis,3.2
16749,1994/08/02,Anguilla rostrata,3.3333333333333
16749,1994/08/02,Etheostoma olmstedi,4.6666666666667
16749,1994/08/02,Lepomis auritus,21.3333333333333
16749,1994/08/02,Lepomis macrochirus,3.3333333333333
16749,1994/08/02,Luxilus cornutus,5.3333333333333
16749,1994/08/02,Micropterus dolomieu,5.3333333333333
16749,1994/08/02,Salvelinus fontinalis,2
16749,1994/08/02,Semotilus corporalis,36
16750,1991/08/13,Salvelinus fontinalis,148.571428571429
16751,1993/07/29,Etheostoma olmstedi,34
16751,1993/07/29,Salvelinus fontinalis,3
16751,2014/08/19,Ameiurus nebulosus,10
16751,2014/08/19,Etheostoma olmstedi,16
16752,1990/06/20,Anguilla rostrata,5
16753,1990/06/19,Anguilla rostrata,29
16753,1990/06/19,Lepomis macrochirus,11
16753,2015/06/24,Anguilla rostrata,6.1855670103093
16753,2015/06/24,Etheostoma olmstedi,13.4020618556701
16753,2015/06/24,Lepomis macrochirus,1.0309278350516
16754,1991/07/23,Ambloplites rupestris,1.6
16754,1991/07/23,Etheostoma olmstedi,2
16754,1991/07/23,Exoglossum maxillingua,1
16754,1991/07/23,Lepomis auritus,2
16754,1991/07/23,Lepomis macrochirus,1.2
16754,1991/07/23,Micropterus dolomieu,3.6
16754,1991/07/23,Semotilus corporalis,1.4
16754,2012/08/08,Ambloplites rupestris,2.1538461538462
16754,2012/08/08,Exoglossum maxillingua,1.0769230769231
16754,2012/08/08,Lepomis auritus,1.2307692307692
16754,2012/08/08,Micropterus dolomieu,17.5384615384615
16754,2012/08/08,Semotilus corporalis,2.4615384615385
16754,2013/08/07,Ambloplites rupestris,0.6153846153846
16754,2013/08/07,Etheostoma olmstedi,0.4615384615385
16754,2013/08/07,Exoglossum maxillingua,1.0769230769231
16754,2013/08/07,Lepomis auritus,1.8461538461539
16754,2013/08/07,Lepomis macrochirus,2
16754,2013/08/07,Micropterus dolomieu,18.3076923076923
16754,2013/08/07,Semotilus corporalis,2.1538461538462
16755,1991/07/25,Anguilla rostrata,8
16755,1991/07/25,Etheostoma olmstedi,2.8
16755,1991/07/25,Lepomis auritus,1.4
16755,1991/07/25,Micropterus dolomieu,1
16756,1992/07/22,Ambloplites rupestris,2.6
16756,1992/07/22,Etheostoma olmstedi,0.2
16756,1992/07/22,Micropterus dolomieu,6.2
16757,1992/08/05,Ambloplites rupestris,0.2
16757,1992/08/05,Etheostoma olmstedi,2.2
16757,1992/08/05,Exoglossum maxillingua,26
16757,1992/08/05,Lepomis auritus,0.6
16757,1992/08/05,Luxilus cornutus,0.2
16757,1992/08/05,Micropterus dolomieu,61.6
16757,1992/08/05,Salmo trutta,0.6
16757,1992/08/05,Semotilus corporalis,3
16757,2008/08/20,Etheostoma olmstedi,12.2222222222222
16757,2008/08/20,Exoglossum maxillingua,3.3333333333333
16757,2008/08/20,Lepomis macrochirus,1.1111111111111
16757,2008/08/20,Micropterus dolomieu,31.1111111111111
16757,2008/08/20,Salmo trutta,1.1111111111111
16757,2008/08/20,Semotilus corporalis,1.1111111111111
16757,2009/09/18,Etheostoma olmstedi,22.2222222222222
16757,2009/09/18,Luxilus cornutus,2.2222222222222
16757,2009/09/18,Salmo trutta,2.2222222222222
16757,2009/09/18,Semotilus corporalis,35.5555555555556
16757,2013/08/01,Etheostoma olmstedi,7.7777777777778
16757,2013/08/01,Lepomis auritus,2.2222222222222
16757,2013/08/01,Micropterus dolomieu,18.8888888888889
16757,2013/08/01,Salmo trutta,1.1111111111111
16757,2013/08/01,Semotilus corporalis,17.7777777777778
16757,2014/09/08,Etheostoma olmstedi,16.6666666666667
16757,2014/09/08,Exoglossum maxillingua,2.2222222222222
16757,2014/09/08,Micropterus dolomieu,15.5555555555556
16757,2014/09/08,Salmo trutta,1.1111111111111
16757,2014/09/08,Semotilus corporalis,5.5555555555556
16757,2015/08/06,Etheostoma olmstedi,2.2222222222222
16757,2015/08/06,Exoglossum maxillingua,2.2222222222222
16757,2015/08/06,Luxilus cornutus,2.2222222222222
16757,2015/08/06,Micropterus dolomieu,48.8888888888889
16757,2015/08/06,Semotilus corporalis,23.3333333333333
16758,1988/06/22,Ameiurus nebulosus,1.7241379310345
16758,1988/06/22,Anguilla rostrata,1.7241379310345
16758,1988/06/22,Salmo trutta,2.5862068965517
16758,1988/06/22,Salvelinus fontinalis,42.2413793103448
16758,2012/06/27,Ameiurus nebulosus,1.8181818181818
16758,2012/06/27,Lepomis macrochirus,1.8181818181818
16758,2012/06/27,Salvelinus fontinalis,60
16758,2015/07/09,Salvelinus fontinalis,39.1304347826087
16759,1993/06/15,Luxilus cornutus,2
16759,1993/06/15,Salmo trutta,2
16759,1993/06/15,Salvelinus fontinalis,20
16760,1989/09/13,Anguilla rostrata,100
16760,1989/09/13,Etheostoma olmstedi,80
16760,1989/09/13,Lepomis auritus,1.2903225806452
16760,1989/09/13,Lepomis macrochirus,11.6129032258065
16760,1989/09/13,Luxilus cornutus,0.6451612903226
16760,1989/09/13,Semotilus corporalis,7.0967741935484
16761,1989/06/28,Anguilla rostrata,20
16761,1989/06/28,Salvelinus fontinalis,142
16761,2012/08/08,Anguilla rostrata,18.6666666666667
16761,2012/08/08,Salvelinus fontinalis,50.6666666666667
16761,2013/08/08,Salvelinus fontinalis,65
16762,1992/07/08,Ameiurus nebulosus,4
16762,1992/07/08,Lepomis macrochirus,11
16762,1992/07/08,Salvelinus fontinalis,3
16762,2015/07/02,Lepomis macrochirus,4.7169811320755
16762,2015/07/02,Salvelinus fontinalis,0.9433962264151
16763,1988/08/15,Anguilla rostrata,20.6666666666667
16763,1988/08/15,Etheostoma olmstedi,6
16763,1988/08/15,Lepomis macrochirus,2.6666666666667
16763,1988/08/15,Luxilus cornutus,2.6666666666667
16763,1988/08/15,Salmo trutta,12.6666666666667
16763,1988/08/15,Semotilus corporalis,93.3333333333333
16763,2014/08/19,Anguilla rostrata,1.4598540145985
16763,2014/08/19,Cottus cognatus,0.7299270072993
16763,2014/08/19,Etheostoma olmstedi,0.7299270072993
16763,2014/08/19,Lepomis macrochirus,0.7299270072993
16763,2014/08/19,Salvelinus fontinalis,2.9197080291971
16763,2014/08/19,Semotilus corporalis,0.7299270072993
16764,1988/06/17,Ameiurus nebulosus,0.6666666666667
16764,1988/06/17,Anguilla rostrata,8.6666666666667
16764,1988/06/17,Etheostoma olmstedi,4
16764,1988/06/17,Lepomis macrochirus,11.3333333333333
16764,1988/06/17,Salmo trutta,4
16764,1988/06/17,Semotilus corporalis,2.6666666666667
16764,2014/08/19,Etheostoma olmstedi,5.3846153846154
16764,2014/08/19,Lepomis macrochirus,3.8461538461539
16764,2014/08/19,Salvelinus fontinalis,0.7692307692308
16764,2014/08/19,Semotilus corporalis,0.7692307692308
16765,1989/07/31,Anguilla rostrata,16
16765,2015/06/23,Anguilla rostrata,14
16765,2015/06/23,Salvelinus fontinalis,2
16766,1993/08/11,Ameiurus nebulosus,2
16766,1993/08/11,Anguilla rostrata,14
16766,1993/08/11,Etheostoma olmstedi,56
16767,1993/06/16,Ameiurus nebulosus,7.3333333333333
16767,1993/06/16,Anguilla rostrata,4
16767,1993/06/16,Salvelinus fontinalis,24
16769,1993/07/26,Anguilla rostrata,5.6603773584906
16769,1993/07/26,Salvelinus fontinalis,28.3018867924528
16770,1991/07/02,Luxilus cornutus,2
16770,1991/07/02,Salmo trutta,10
16770,1991/07/02,Salvelinus fontinalis,13
16771,1993/07/26,Ameiurus nebulosus,10
16771,1993/07/26,Anguilla rostrata,3.3333333333333
16771,1993/07/26,Etheostoma olmstedi,116.666666666667
16771,1993/07/26,Lepomis macrochirus,2
16771,1993/07/26,Luxilus cornutus,23.3333333333333
16771,1993/07/26,Salmo trutta,24.6666666666667
16771,1993/07/26,Semotilus corporalis,81.3333333333333
16772,1990/07/03,Salvelinus fontinalis,2
16773,1990/07/17,Anguilla rostrata,11
16773,1990/07/17,Salmo trutta,2
16774,1993/08/11,Ameiurus nebulosus,2
16774,1993/08/11,Anguilla rostrata,28
16774,1993/08/11,Lepomis auritus,8
16776,1990/07/18,Anguilla rostrata,8
16777,1991/06/25,Anguilla rostrata,4
16777,1991/06/25,Salvelinus fontinalis,4
16777,2015/06/11,Anguilla rostrata,8.3333333333333
16777,2015/06/11,Salvelinus fontinalis,4.1666666666667
16778,1992/07/21,Luxilus cornutus,105
16778,1992/07/21,Salvelinus fontinalis,3
16778,2011/06/06,Lepomis auritus,4.6666666666667
16778,2011/06/06,Luxilus cornutus,6.6666666666667
16779,1991/07/30,Ameiurus nebulosus,1
16779,1991/07/30,Luxilus cornutus,101
16779,1991/07/30,Salvelinus fontinalis,7
16781,1992/06/26,Salvelinus fontinalis,62.6666666666667
16782,1989/06/26,Anguilla rostrata,3
16782,1989/06/26,Etheostoma olmstedi,23
16782,1989/06/26,Semotilus corporalis,15
16783,1991/09/09,Anguilla rostrata,6
16783,1991/09/09,Etheostoma olmstedi,6
16783,1991/09/09,Luxilus cornutus,6
16783,1991/09/09,Salvelinus fontinalis,1
16783,2015/06/22,Anguilla rostrata,2.8571428571429
16784,1989/07/07,Ameiurus nebulosus,2.6666666666667
16784,1989/07/07,Anguilla rostrata,13.3333333333333
16784,1989/07/07,Etheostoma olmstedi,15.3333333333333
16784,1989/07/07,Lepomis macrochirus,3.3333333333333
16784,1989/07/07,Luxilus cornutus,2.6666666666667
16784,1989/07/07,Salvelinus fontinalis,0.6666666666667
16784,1989/07/07,Semotilus corporalis,6
16785,1991/06/26,Salvelinus fontinalis,52
16786,1993/06/24,Anguilla rostrata,34.5323741007194
16786,1993/06/24,Etheostoma olmstedi,21.5827338129496
16786,1993/06/24,Salvelinus fontinalis,184.892086330935
16786,1993/06/24,Semotilus corporalis,0.7194244604317
16786,2010/07/27,Anguilla rostrata,9.9009900990099
16786,2010/07/27,Etheostoma olmstedi,6.9306930693069
16786,2010/07/27,Luxilus cornutus,1.980198019802
16786,2010/07/27,Salvelinus fontinalis,63.3663366336634
16786,2010/07/27,Semotilus corporalis,46.5346534653465
16786,2013/08/19,Anguilla rostrata,12.1495327102804
16786,2013/08/19,Etheostoma olmstedi,6.5420560747664
16786,2013/08/19,Luxilus cornutus,0.9345794392523
16786,2013/08/19,Salvelinus fontinalis,15.8878504672897
16786,2013/08/19,Semotilus corporalis,114.953271028037
16786,2014/08/01,Anguilla rostrata,27.8350515463918
16786,2014/08/01,Etheostoma olmstedi,10.3092783505155
16786,2014/08/01,Salvelinus fontinalis,32.9896907216495
16786,2014/08/01,Semotilus corporalis,47.4226804123711
16787,1993/06/24,Anguilla rostrata,7.2727272727273
16787,1993/06/24,Salvelinus fontinalis,100
16788,1990/06/15,Anguilla rostrata,8.3333333333333
16789,1989/09/25,Anguilla rostrata,76
16789,1989/09/25,Lepomis macrochirus,1.3333333333333
16789,1989/09/25,Salmo trutta,19.3333333333333
16789,1989/09/25,Salvelinus fontinalis,0.6666666666667
16790,1991/08/13,Lepomis macrochirus,4.4444444444444
16790,1991/08/13,Salvelinus fontinalis,91.1111111111111
16791,1994/08/09,Anguilla rostrata,6.8965517241379
16791,1994/08/09,Etheostoma olmstedi,1.3793103448276
16791,1994/08/09,Lepomis macrochirus,2.0689655172414
16791,1994/08/09,Salmo trutta,0.6896551724138
16791,1994/08/09,Salvelinus fontinalis,3.448275862069
16791,1994/08/09,Semotilus corporalis,15.1724137931034
16791,2014/08/12,Ameiurus natalis,1.6393442622951
16791,2014/08/12,Semotilus corporalis,9.8360655737705
16792,1991/06/19,Etheostoma olmstedi,1
16792,2015/07/06,Ambloplites rupestris,4.4444444444444
16792,2015/07/06,Etheostoma olmstedi,16.6666666666667
16792,2015/07/06,Lepomis macrochirus,1.1111111111111
16793,1993/06/16,Salvelinus fontinalis,8.5106382978723
16793,2011/07/19,Salvelinus fontinalis,50
16794,1994/07/21,Salvelinus fontinalis,96
16795,1992/07/14,Exoglossum maxillingua,6.6666666666667
16795,1992/07/14,Lepomis auritus,2
16795,1992/07/14,Lepomis macrochirus,3.3333333333333
16795,1992/07/14,Luxilus cornutus,6
16795,1992/07/14,Micropterus dolomieu,0.6666666666667
16795,1992/07/14,Salvelinus fontinalis,0.6666666666667
16795,2011/07/15,Lepomis macrochirus,1
16795,2011/07/15,Luxilus cornutus,12
16796,1993/08/09,Salvelinus fontinalis,140
16797,1993/06/17,Salvelinus fontinalis,3.3333333333333
16798,1992/07/20,Etheostoma olmstedi,0.6666666666667
16798,1992/07/20,Lepomis macrochirus,0.6666666666667
16798,1992/07/20,Luxilus cornutus,26
16798,1992/07/20,Salmo trutta,4.6666666666667
16798,1992/07/20,Salvelinus fontinalis,4.6666666666667
16798,1992/07/20,Semotilus corporalis,0.6666666666667
16798,2015/09/28,Luxilus cornutus,54
16799,1992/08/25,Etheostoma olmstedi,9.3333333333333
16799,1992/08/25,Luxilus cornutus,66.6666666666667
16799,1992/08/25,Salmo trutta,10
16802,1994/07/20,Ameiurus nebulosus,13
16802,1994/07/20,Semotilus corporalis,4
16803,1993/07/15,Anguilla rostrata,6.25
16804,1991/07/22,Salvelinus fontinalis,34
16805,1991/09/16,Lepomis macrochirus,2
16806,1993/07/07,Ameiurus nebulosus,5.4054054054054
16806,1993/07/07,Salvelinus fontinalis,116.216216216216
16807,1993/07/07,Etheostoma olmstedi,2.3809523809524
16807,1993/07/07,Luxilus cornutus,2.3809523809524
16807,1993/07/07,Salvelinus fontinalis,40.4761904761905
16808,1993/07/07,Salvelinus fontinalis,33.3333333333333
16809,1993/08/02,Etheostoma olmstedi,4.6666666666667
16809,1993/08/02,Luxilus cornutus,44.6666666666667
16809,1993/08/02,Salvelinus fontinalis,8
16809,1993/08/02,Semotilus corporalis,77.3333333333333
16810,1993/08/04,Ambloplites rupestris,2
16810,1993/08/04,Ameiurus nebulosus,1.3333333333333
16810,1993/08/04,Anguilla rostrata,18
16810,1993/08/04,Etheostoma olmstedi,12
16810,1993/08/04,Lepomis auritus,0.6666666666667
16810,1993/08/04,Lepomis macrochirus,6.6666666666667
16810,1993/08/04,Micropterus dolomieu,24.6666666666667
16810,1993/08/04,Semotilus corporalis,152.666666666667
16811,1993/07/20,Ameiurus nebulosus,0.6666666666667
16811,1993/07/20,Anguilla rostrata,1.3333333333333
16811,1993/07/20,Etheostoma olmstedi,0.6666666666667
16811,1993/07/20,Lepomis macrochirus,5.3333333333333
16811,1993/07/20,Salmo trutta,0.6666666666667
16811,1993/07/20,Salvelinus fontinalis,6
16811,1993/07/20,Semotilus corporalis,6
16812,1993/07/21,Salvelinus fontinalis,275
16813,1994/08/26,Salvelinus fontinalis,6
16814,1994/08/25,Lepomis macrochirus,3
16814,1994/08/25,Semotilus corporalis,9
16814,2015/07/15,Ameiurus nebulosus,1
16814,2015/07/15,Etheostoma olmstedi,38
16815,1989/07/19,Anguilla rostrata,8
16815,1989/07/19,Lepomis macrochirus,12
16815,2012/08/21,Anguilla rostrata,12.962962962963
16815,2012/08/21,Lepomis macrochirus,12.962962962963
16816,1993/06/28,Ameiurus nebulosus,2
16816,1993/06/28,Anguilla rostrata,30
16816,1993/06/28,Salvelinus fontinalis,1
16817,1991/07/08,Salmo trutta,4
16817,1991/07/08,Salvelinus fontinalis,18
16818,1988/08/22,Ameiurus nebulosus,9
16818,1988/08/22,Anguilla rostrata,2
16818,1988/08/22,Lepomis auritus,14
16819,1993/07/12,Ameiurus nebulosus,1
16819,1993/07/12,Salvelinus fontinalis,118
16819,2011/07/29,Lepomis macrochirus,34.7826086956522
16819,2011/07/29,Salmo trutta,1.4492753623188
16819,2011/07/29,Salvelinus fontinalis,105.797101449275
16819,2014/06/26,Salvelinus fontinalis,63.5514018691589
16820,1990/06/26,Anguilla rostrata,1
16820,1990/06/26,Lepomis macrochirus,4
16820,1990/06/26,Salvelinus fontinalis,8
16821,1992/06/16,Salmo trutta,11.3333333333333
16821,1992/06/16,Salvelinus fontinalis,10
16822,1988/08/15,Luxilus cornutus,1.3333333333333
16822,1988/08/15,Micropterus dolomieu,4.6666666666667
16822,1988/08/15,Salmo trutta,6
16822,1988/08/15,Salvelinus fontinalis,7.3333333333333
16822,1988/08/15,Semotilus corporalis,116
16824,1993/06/22,Anguilla rostrata,12
16824,1993/06/22,Etheostoma olmstedi,15
16824,2012/08/27,Anguilla rostrata,16
16824,2012/08/27,Etheostoma olmstedi,6
16825,1991/08/15,Etheostoma olmstedi,0.9345794392523
16825,1991/08/15,Salmo trutta,4.6728971962617
16825,1991/08/15,Salvelinus fontinalis,20.5607476635514
16827,1994/07/07,Etheostoma olmstedi,9
16827,1994/07/07,Lepomis macrochirus,2
16827,1994/07/07,Luxilus cornutus,37
16827,1994/07/07,Salvelinus fontinalis,5
16827,1994/07/07,Semotilus corporalis,86
16827,2010/06/25,Etheostoma olmstedi,1.6949152542373
16827,2010/06/25,Semotilus corporalis,13.5593220338983
16827,2014/08/27,Ameiurus natalis,2.8011204481793
16827,2014/08/27,Anguilla rostrata,0.9337068160598
16827,2014/08/27,Etheostoma olmstedi,2.8011204481793
16827,2014/08/27,Luxilus cornutus,76.5639589169001
16827,2014/08/27,Semotilus corporalis,113.91223155929
16829,1994/07/12,Etheostoma olmstedi,5
16829,1994/07/12,Salvelinus fontinalis,549
16829,1994/07/12,Semotilus corporalis,2
16830,1994/06/29,Salvelinus fontinalis,20
16831,1994/07/14,Salvelinus fontinalis,144
16831,2011/08/22,Salvelinus fontinalis,2
16831,2011/08/22,Semotilus corporalis,22
16832,1994/07/14,Salvelinus fontinalis,125
16833,1993/08/02,Etheostoma olmstedi,8
16833,1993/08/02,Lepomis macrochirus,2
16833,1993/08/02,Salvelinus fontinalis,8
16833,2013/06/24,Lepomis macrochirus,16
16834,1989/09/14,Ameiurus nebulosus,0.6666666666667
16834,1989/09/14,Anguilla rostrata,10
16834,1989/09/14,Etheostoma olmstedi,9.3333333333333
16834,1989/09/14,Lepomis macrochirus,1.3333333333333
16835,1990/07/03,Anguilla rostrata,23.3333333333333
16835,1990/07/03,Salmo trutta,0.6666666666667
16836,1993/07/22,Anguilla rostrata,3.3333333333333
16836,1993/07/22,Cottus cognatus,90.6666666666667
16836,1993/07/22,Etheostoma olmstedi,5.3333333333333
16836,1993/07/22,Luxilus cornutus,26.6666666666667
16836,1993/07/22,Salmo trutta,64
16836,1993/07/22,Salvelinus fontinalis,3.3333333333333
16836,1993/07/22,Semotilus corporalis,44.6666666666667
16836,2011/08/01,Ameiurus natalis,1.0526315789474
16836,2011/08/01,Anguilla rostrata,3.1578947368421
16836,2011/08/01,Cottus cognatus,14.7368421052632
16836,2011/08/01,Etheostoma olmstedi,8.421052631579
16836,2011/08/01,Lepomis macrochirus,1.0526315789474
16836,2011/08/01,Luxilus cornutus,12.6315789473684
16836,2011/08/01,Salmo trutta,44.2105263157895
16836,2011/08/01,Semotilus corporalis,34.7368421052632
16836,2012/07/30,Anguilla rostrata,2
16836,2012/07/30,Cottus cognatus,14
16836,2012/07/30,Luxilus cornutus,20
16836,2012/07/30,Salmo trutta,57
16836,2012/07/30,Salvelinus fontinalis,10
16836,2012/07/30,Semotilus corporalis,11
16836,2014/07/28,Anguilla rostrata,9
16836,2014/07/28,Cottus cognatus,13
16836,2014/07/28,Etheostoma olmstedi,2
16836,2014/07/28,Salmo trutta,37
16836,2014/07/28,Salvelinus fontinalis,6
16836,2014/07/28,Semotilus corporalis,13
16837,1993/07/07,Ameiurus nebulosus,3.5714285714286
16837,1993/07/07,Anguilla rostrata,5.7142857142857
16837,1993/07/07,Luxilus cornutus,33.5714285714286
16837,1993/07/07,Salvelinus fontinalis,7.1428571428571
16837,1993/07/07,Semotilus corporalis,65.7142857142857
16838,1992/07/09,Etheostoma olmstedi,3
16838,1992/07/09,Exoglossum maxillingua,4
16838,1992/07/09,Luxilus cornutus,16
16838,1992/07/09,Salvelinus fontinalis,30
16839,1991/06/19,Salvelinus fontinalis,6
16840,1994/06/30,Ameiurus nebulosus,3
16840,1994/06/30,Semotilus corporalis,3
16841,1988/08/08,Ameiurus nebulosus,2
16841,1988/08/08,Anguilla rostrata,12
16841,1988/08/08,Lepomis macrochirus,108
16842,1989/06/29,Ameiurus nebulosus,12
16842,1989/06/29,Anguilla rostrata,85.3333333333333
16842,1989/06/29,Etheostoma olmstedi,54
16842,1989/06/29,Lepomis auritus,15.3333333333333
16842,1989/06/29,Lepomis macrochirus,2
16842,2012/08/09,Ameiurus nebulosus,20
16842,2012/08/09,Anguilla rostrata,27.3684210526316
16842,2012/08/09,Etheostoma olmstedi,75.7894736842105
16842,2012/08/09,Lepomis auritus,29.4736842105263
16842,2012/08/09,Lepomis macrochirus,21.0526315789474
16843,1992/07/13,Luxilus cornutus,14
16843,1992/07/13,Salmo trutta,2.6666666666667
16843,1992/07/13,Salvelinus fontinalis,4.6666666666667
16843,2015/07/16,Luxilus cornutus,22.1311475409836
16843,2015/07/16,Salvelinus fontinalis,33.6065573770492
16844,1993/07/07,Ameiurus natalis,0.6666666666667
16844,1993/07/07,Anguilla rostrata,4
16844,1993/07/07,Etheostoma olmstedi,0.6666666666667
16844,1993/07/07,Lepomis auritus,6
16844,1993/07/07,Lepomis macrochirus,1.3333333333333
16844,1993/07/07,Salmo trutta,0.6666666666667
16844,1993/07/07,Semotilus corporalis,8.6666666666667
